ID1,ID2,lat,long,el
AHUC100004,rep1,37.4865055571771,-120.038741698361,643.07
AHUC100005,rep1,37.4685236336469,-120.072185315744,702.42
AHUC100006,rep1,38.0366677875566,-120.466197512316,555.14
AHUC100007,rep1,36.6706507701734,-119.393259202004,123.91
AHUC100008,rep1,39.0025973074347,-123.103254883209,219.31
AHUC100009,rep1,39.5210110511311,-123.754982598967,58.34
AHUC100010,rep1,36.826263361842,-119.359912817735,198.8
CAS-BOT-BC95004,rep1,35.9898120421505,-121.247371319778,305.58
CDA40358,rep1,36.8238495523735,-119.375147651677,279.22
CHSC14017,rep1,39.0416640484401,-122.343552977522,376.46
CHSC23125,rep1,37.9983684733721,-123.054077603071,0
CHSC24140,rep1,38.9472975241714,-122.763296942612,641.23
CHSC24930,rep1,41.8097219351136,-124.180585211748,7.18
CHSC26054,rep1,34.024756982281,-117.01262834208,978.83
CHSC26430,rep1,41.7553898908981,-123.914802840724,528.15
CHSC27517,rep1,38.9085440527706,-122.81532830303,808.16
CHSC27541,rep1,38.9243399636115,-122.790188077226,674.02
CHSC27746,rep1,37.7058178361039,-120.236020671878,379.42
CHSC27799,rep1,38.9760278587983,-122.77486735252,1166.45
CHSC31076,rep1,38.3632254901466,-122.557673209148,219.54
CHSC31077,rep1,39.5733912707034,-121.42573224974,501.85
CHSC31306,rep1,39.7196910229816,-123.503433286406,470.16
CHSC32094,rep1,39.3950703568147,-121.306604493773,668.72
CHSC35982,rep1,39.8970490464384,-121.89164950631,122.96
CHSC36121,rep1,39.0052502357792,-122.32885216623,615.02
CHSC38460,rep1,39.7818607696347,-121.703048739175,288.93
CHSC40119,rep1,38.8908267491247,-123.311856062249,370.23
CHSC4019,rep1,39.7022768487803,-121.71901036298,190.48
CHSC4065,rep1,40.1616692785068,-122.25114030503,95.18
CHSC43315,rep1,39.2920783613049,-121.794729537147,25.51
CHSC47108,rep1,36.0979693658908,-120.441382131102,331.48
CHSC52401,rep1,38.8857433526373,-122.754454202713,1008.87
CHSC55499,rep1,40.4004724068684,-121.985443933798,340.84
CHSC55712,rep1,39.4512439915222,-122.541582185429,391.18
CHSC56643,rep1,39.8559333446383,-122.570309725514,297.66
CHSC57470,rep1,38.5432336484576,-123.292824043689,30.34
CHSC59547,rep1,39.0205026111809,-122.667955708737,404.83
CHSC59744,rep1,37.8335632498698,-120.326731144392,373.14
CHSC61985,rep1,34.3604629961361,-118.895531622982,356.17
CHSC62467,rep1,39.5572564850027,-121.429911464987,455.95
CHSC700,rep1,38.8938838957992,-121.332641380642,38.06
CHSC70018,rep1,36.8951997212315,-119.317874548385,672.53
CHSC70378,rep1,36.9491315296077,-121.046671371689,213.99
CHSC71117,rep1,39.067530658784,-122.740136046737,881.61
CHSC77587,rep1,39.7886283713515,-122.603612538885,414.46
CHSC81274,rep1,39.4714142559309,-123.839572368677,0
CHSC88986,rep1,39.8635327279258,-121.885687459628,93.7
CHSC90100,rep1,38.8982506672585,-122.79032808976,836.02
CHSC90532,rep1,39.14736428449,-122.596875482698,573.91
CHSC9270,rep1,39.8641292714095,-121.96344804659,63.21
CSUSB91437,rep1,34.2377215234616,-117.275242995141,1491.51
CSUSB91439,rep1,33.079997950139,-116.663999679132,1061.89
CSUSB91441,rep1,33.8396654112631,-117.473881098484,384.15
CSUSB91442,rep1,33.9772059502688,-117.312222171303,360.71
CSUSB91443,rep1,33.9396845921051,-117.367194012222,361.7
CSUSB91444,rep1,33.7447330970642,-117.138885419652,464.06
DAV300326,rep1,39.0410964087848,-122.779551768363,403.74
DAV300327,rep1,38.4814547231703,-120.61579251718901,955.41
DAV300330,rep1,34.257305662402,-118.265705440495,693.62
DAV300331,rep1,33.7641985599102,-117.457057119885,357.85
DAV300333,rep1,36.8897623024183,-119.303058097669,608.96
DAV300334,rep1,35.4312461560335,-120.243011839148,537.35
DAV300336,rep1,38.831698125178,-120.962142281621,302.62
DAV300337,rep1,38.5320551800829,-120.404664199625,1444.56
DAV300338,rep1,34.2304781159229,-117.665764376394,1330.73
DAV300341,rep1,36.5806799382044,-119.244853278881,140.19
DAV300342,rep1,39.0451142440244,-122.747591798013,491.92
DAV300343,rep1,39.2368975288363,-121.726919201193,23.31
DAV300344,rep1,35.2072503743375,-119.865647188976,588.41
DAV300345,rep1,38.2982612152839,-123.063141693135,0.55
DAV300346,rep1,34.4771478265948,-119.680936451003,743.32
DAV300349,rep1,37.5980888590672,-121.872477954039,126.86
DAV300351,rep1,38.4527030261864,-122.163401345999,321.66
DAV300352,rep1,39.0489042714415,-122.376222632038,386.71
DAV300353,rep1,38.5815640590497,-122.187362631737,271.88
DAV300354,rep1,38.4957432239094,-122.232636620922,411.46
DAV300357,rep1,38.9636390203548,-123.105006203781,147.71
DAV300358,rep1,38.8221828665419,-122.749787535489,1025.4
DAV300359,rep1,38.8249505481559,-122.816315138241,699.28
DAV300360,rep1,38.8133807304058,-122.620539473783,330
DAV300361,rep1,38.8325410271915,-122.800194187379,852.35
DAV300363,rep1,38.6043111199347,-122.475296333514,735.49
DAV300366,rep1,37.6682399668488,-120.477988316876,50.44
DAV300369,rep1,38.5127749882551,-121.980117146789,42.03
DAV300371,rep1,34.010441433017,-116.625398534334,717.97
DAV300373,rep1,40.7276886775216,-122.995250904033,826.79
DAV300376,rep1,38.4662286554808,-121.996983874747,65.52
DAV300378,rep1,38.8755227893341,-122.947739600772,547.09
DAV300380,rep1,38.6259048987587,-122.395573031768,199.86
DAV300383,rep1,38.4557034369274,-122.478377103638,458.25
DAV300385,rep1,38.7584506032912,-122.817779598076,879.79
DAV300386,rep1,38.4045061532059,-122.295144543272,192.19
DAV300387,rep1,38.4103667655103,-122.555108838943,123.57
DAV300388,rep1,38.6217327092166,-122.713092810569,235.28
DAV300390,rep1,38.7173570875474,-123.431902236342,28.97
DAV300391,rep1,39.0332039450643,-121.046060074616,504.86
DAV300392,rep1,34.1609202047437,-117.71497711844,757.96
DAV300393,rep1,34.151050213207,-117.257641263206,382.5
DAV300394,rep1,34.5115808250153,-118.235669282715,972.82
DAV300395,rep1,34.2705128799148,-117.183886909699,1547.28
DAV300396,rep1,38.2931287834063,-122.131951052072,66.69
DAV300398,rep1,38.2023859049556,-120.361629598676,996.37
DAV300399,rep1,38.4406904078704,-122.49473436176,416.93
GH93110,rep1,34.4478174010632,-117.163650546707,945.72
GMDRC3694,rep1,34.8255021765915,-115.689886730709,1410.68
GMDRC4298,rep1,34.7850845000186,-115.61752219489,1176.64
GMDRC7692,rep1,34.8233206541795,-115.663185005146,1267.11
GMDRC7800,rep1,34.786821281592,-115.668599437769,1500.27
GMDRC9674,rep1,34.8099677264385,-115.666619862762,1305.14
GMDRC9754,rep1,34.7998713873062,-115.632031029503,1457.31
GMDRC995,rep1,34.782258714813,-115.672306210962,1492.05
HREC492,rep1,38.9542637392424,-123.112003543165,185.32
HREC495,rep1,39.0048018024057,-123.038170794523,791.02
HSC201461,rep1,40.849631452733,-123.471128112398,371.53
HSC201463,rep1,38.2392195617788,-120.593928217509,663.5
HSC201464,rep1,36.9255230783001,-119.690303085253,130.5
HSC201465,rep1,40.4607881060148,-123.604360953162,1171.84
HSC201466,rep1,34.5365634241356,-119.784080200221,399.41
HSC201467,rep1,35.4909739720353,-120.676887653616,311.06
HSC201469,rep1,41.0188305683256,-123.636704530619,156.97
HSC201470,rep1,40.8323003874487,-123.487207574375,425.11
HSC201472,rep1,39.7475578383059,-123.659739775571,652.71
HSC201473,rep1,39.1040478673786,-122.372438255982,334.05
HSC201475,rep1,39.1836211373889,-122.904845172605,417.87
HSC201476,rep1,33.7805071514616,-117.498645662192,324.52
HSC201477,rep1,40.8331831655377,-123.457901363984,1354.02
HSC201478,rep1,40.8657005709339,-123.467622529683,711.51
HSC201479,rep1,39.4890070143003,-123.791221969568,12.55
HSC201481,rep1,38.5381554147318,-123.062671329672,232.18
HSC201482,rep1,38.9006940473891,-123.112211015916,402.6
HSC201484,rep1,40.8532836259165,-123.695432862005,907.38
HSC201485,rep1,41.0203332414439,-124.068337211679,139.55
HSC201486,rep1,41.0427617643245,-124.115207204549,80.68
HSC201487,rep1,41.2770019342401,-123.985957823153,615.83
HSC201488,rep1,39.165665387672,-123.10070873887,819.93
HSC201489,rep1,41.0930939014224,-124.136370129242,223.38
HSC201492,rep1,40.8208254982185,-123.679053654669,1190.72
HSC201493,rep1,40.907135982625,-123.759167533098,884.53
HSC201494,rep1,40.5849424879402,-123.844592463026,703.88
HSC201495,rep1,40.5423520778424,-123.57875240924,782.88
HSC201497,rep1,40.9767637308345,-123.795663913922,630.37
HSC201498,rep1,41.0292150210807,-124.160639954411,0
HSC201499,rep1,41.0582852518657,-124.113351674313,134.4
HSC201503,rep1,40.4773898612613,-123.653908214683,778.84
HSC201504,rep1,41.0109841614671,-124.150825,0
HSC201505,rep1,40.7856678002925,-123.548990908527,393.34
HSC201506,rep1,40.8003051192976,-123.550418,390.13
HSC201507,rep1,41.1153533105958,-123.902723753958,232.37
HSC201509,rep1,40.8894994111046,-123.74052038054,1073.16
HSC201510,rep1,39.0603642127767,-122.924851410471,418.81
HSC201512,rep1,39.0489289350737,-122.553755456665,477.46
HSC201514,rep1,39.0990079945117,-122.969002129151,424.33
HSC201515,rep1,40.7755131206678,-123.48037928703,935.5
HSC201516,rep1,40.8785794040182,-123.548335440101,446.25
HSC201517,rep1,38.6765449659127,-120.308999676431,1899.7
HSC201518,rep1,39.1744886793104,-122.740828932267,706.41
HSC201521,rep1,40.44198329155,-123.679916235327,749.46
HSC201523,rep1,38.690745839008,-122.599381181647,481.47
HSC201525,rep1,38.8774977913742,-122.729040113033,792.82
HSC201526,rep1,39.8483890900288,-123.222825,658.67
HSC201529,rep1,38.8554371372372,-122.371464358409,492.33
HSC201530,rep1,41.1517922510823,-123.895292542294,684.05
HSC201531,rep1,40.8016001672109,-123.51080229153,920.4
HSC201532,rep1,40.8618295719563,-123.466876863657,496.37
HSC201533,rep1,35.1888603858474,-120.624812512645,107.11
HSC201535,rep1,39.5918639410704,-123.159523485029,892.75
HSC201537,rep1,40.4987256954963,-123.66621242733,892.04
HSC201539,rep1,38.9813928061973,-123.682377139253,48.11
HSC201540,rep1,38.933088769663,-123.195476807206,879.36
HSC79847,rep1,34.2717200329861,-117.86783090739,1130.83
IRVC100599,rep1,34.0142756500334,-116.560659729853,639.51
IRVC100600,rep1,34.1174735281464,-116.464794901871,1018.81
IRVC15781,rep1,34.1205021863128,-116.480526949348,1178.66
JEPS104716,rep1,37.6649011504817,-121.453926220183,101.15
JEPS110841,rep1,38.3935667363365,-122.29988521276,182.34
JEPS110843,rep1,38.4920684633164,-122.366943710506,101.65
JEPS110844,rep1,38.6448082742183,-122.378161886043,175.97
JEPS110845,rep1,38.5697165604867,-122.378763846654,306.72
JEPS110846,rep1,38.5964779301605,-122.379948540885,217.71
JEPS110847,rep1,38.3915412627502,-122.300306696595,144.93
JEPS110848,rep1,38.5095984013265,-122.53238371719,502.87
JEPS110862,rep1,38.4289339854047,-122.415787476872,68.78
JEPS111846,rep1,37.9691945502094,-122.150857273478,215.15
JEPS1487,rep1,37.9426599131077,-122.615773846476,337.87
JEPS1490,rep1,35.6059980511704,-118.474233276865,771.42
JEPS1494,rep1,37.2536442623407,-121.9153538067,65.93
JEPS1495,rep1,33.5728787188029,-116.479880968869,1359.84
JEPS1497,rep1,34.1977552939581,-117.996187543679,1086.64
JEPS1518,rep1,34.1807486390628,-117.959372863359,828.03
JEPS1796,rep1,37.0056174303166,-119.59919288832,365.96
JEPS1797,rep1,38.420885956144,-122.009817569187,149.76
JEPS1803,rep1,34.8070106079683,-115.679074242496,1390.74
JEPS1805,rep1,34.1887075772365,-118.202897432633,493.76
JEPS18372,rep1,32.836521081167,-117.250545573369,204.55
JEPS1879,rep1,41.8204012046342,-123.983304047019,610.34
JEPS1889,rep1,33.2151781947874,-116.762047945829,1183.45
JEPS1913,rep1,36.5870634028924,-119.567920672889,100.36
JEPS21155,rep1,38.4608974210809,-120.854816173863,307.23
JEPS25353,rep1,37.8746524289082,-121.696213973029,38.86
JEPS2989,rep1,39.0002457627138,-122.001832057109,18.18
JEPS30298,rep1,37.1296039645436,-119.489708905044,387.38
JEPS3117,rep1,38.0823164588636,-120.365884551658,885.78
JEPS3134,rep1,36.4653744821777,-118.857158666941,390.75
JEPS3135,rep1,33.7249365458151,-116.723691048751,1533.03
JEPS3136,rep1,39.031943725241,-122.015870835601,16.9
JEPS35787,rep1,38.3007691719814,-122.512513398881,69.11
JEPS45200,rep1,37.6688476939167,-120.459519152809,90.23
JEPS83176,rep1,36.3372145721731,-121.542626085652,799.98
JEPS85033,rep1,38.3807791315883,-122.225084514014,363.84
JEPS94183,rep1,39.3476794646496,-122.479003883575,587.63
JROH5546,rep1,37.3993150000908,-122.232536489978,137.34
LOB115754,rep1,33.9067607003808,-116.722317391489,637.38
LOB115763,rep1,33.6353253551851,-117.421235533939,744.66
LOB115764,rep1,33.6171429821871,-117.453126510912,750
LOB115765,rep1,33.5924001502642,-117.531823974947,328.14
OBI106017,rep1,33.9373258243492,-117.329326813133,420.96
OBI106019,rep1,35.2095576508526,-120.631432676203,85.52
OBI106022,rep1,35.3501810203903,-120.003099828289,611.88
OBI106023,rep1,35.0852441634718,-119.764624346533,819.9
OBI106025,rep1,35.452651497484,-120.320431990986,459.7
OBI106026,rep1,35.1083779223477,-120.40403272913,303.88
OBI106031,rep1,34.8112564891071,-120.45136144601,139.73
